station_id,num_bikes_available,num_bikes_disabled,num_docks_available,num_docks_disabled,last_reported,is_charging_station,status,is_installed,is_renting,is_returning,traffic,num_bikes_available_types.mechanical,num_bikes_available_types.ebike,Date,hora,dia
464,16,1,3,0,1750580036.0,False,IN_SERVICE,1,1,1,,16,0,2025-06-22,05:14:51,Sunday
420,2,0,10,0,1750583464.0,False,IN_SERVICE,1,1,1,,2,0,2025-06-22,06:12:00,Sunday
464,16,1,3,0,1750583477.0,False,IN_SERVICE,1,1,1,,16,0,2025-06-22,06:12:00,Sunday
420,2,0,10,0,1750586949.0,False,IN_SERVICE,1,1,1,,2,0,2025-06-22,07:11:51,Sunday
464,16,1,3,0,1750587093.0,False,IN_SERVICE,1,1,1,,16,0,2025-06-22,07:11:51,Sunday
420,2,0,10,0,1750590448.0,False,IN_SERVICE,1,1,1,,2,0,2025-06-22,08:09:44,Sunday
464,16,1,3,0,1750590532.0,False,IN_SERVICE,1,1,1,,16,0,2025-06-22,08:09:44,Sunday
420,2,0,10,0,1750594664.0,False,IN_SERVICE,1,1,1,,2,0,2025-06-22,09:21:07,Sunday
464,16,1,3,0,1750594691.0,False,IN_SERVICE,1,1,1,,16,0,2025-06-22,09:21:07,Sunday
420,2,0,10,0,1750598332.0,False,IN_SERVICE,1,1,1,,2,0,2025-06-22,10:21:13,Sunday
464,16,1,3,0,1750598461.0,False,IN_SERVICE,1,1,1,,16,0,2025-06-22,10:21:13,Sunday
420,2,0,10,0,1750601269.0,False,IN_SERVICE,1,1,1,,2,0,2025-06-22,11:10:53,Sunday
464,16,1,3,0,1750601355.0,False,IN_SERVICE,1,1,1,,16,0,2025-06-22,11:10:53,Sunday
420,2,0,10,0,1750604941.0,False,IN_SERVICE,1,1,1,,2,0,2025-06-22,12:11:03,Sunday
464,16,1,3,0,1750604972.0,False,IN_SERVICE,1,1,1,,16,0,2025-06-22,12:11:03,Sunday
420,2,0,10,0,1750608614.0,False,IN_SERVICE,1,1,1,,2,0,2025-06-22,13:13:25,Sunday
464,16,1,3,0,1750608769.0,False,IN_SERVICE,1,1,1,,16,0,2025-06-22,13:13:25,Sunday
420,2,0,10,0,1750612106.0,False,IN_SERVICE,1,1,1,,2,0,2025-06-22,14:09:52,Sunday
464,16,1,3,0,1750612024.0,False,IN_SERVICE,1,1,1,,16,0,2025-06-22,14:09:52,Sunday
420,1,0,11,0,1750615958.0,False,IN_SERVICE,1,1,1,,1,0,2025-06-22,15:15:10,Sunday
464,15,1,4,0,1750615975.0,False,IN_SERVICE,1,1,1,,15,0,2025-06-22,15:15:10,Sunday
420,5,0,7,0,1750619270.0,False,IN_SERVICE,1,1,1,,5,0,2025-06-22,16:09:08,Sunday
464,15,1,4,0,1750619164.0,False,IN_SERVICE,1,1,1,,15,0,2025-06-22,16:09:08,Sunday
420,3,0,9,0,1750623142.0,False,IN_SERVICE,1,1,1,,3,0,2025-06-22,17:12:34,Sunday
464,15,1,4,0,1750623141.0,False,IN_SERVICE,1,1,1,,15,0,2025-06-22,17:12:34,Sunday
420,3,0,9,0,1750626448.0,False,IN_SERVICE,1,1,1,,3,0,2025-06-22,18:10:35,Sunday
464,15,1,4,0,1750626577.0,False,IN_SERVICE,1,1,1,,15,0,2025-06-22,18:10:35,Sunday
420,3,0,9,0,1750630114.0,False,IN_SERVICE,1,1,1,,3,0,2025-06-22,19:11:13,Sunday
464,15,1,4,0,1750630194.0,False,IN_SERVICE,1,1,1,,15,0,2025-06-22,19:11:13,Sunday
420,3,0,9,0,1750633785.0,False,IN_SERVICE,1,1,1,,3,0,2025-06-22,20:11:39,Sunday
464,15,1,4,0,1750633823.0,False,IN_SERVICE,1,1,1,,15,0,2025-06-22,20:11:39,Sunday
420,3,0,9,0,1750640572.0,False,IN_SERVICE,1,1,1,,3,0,2025-06-22,22:04:01,Sunday
464,15,1,4,0,1750640481.0,False,IN_SERVICE,1,1,1,,15,0,2025-06-22,22:04:01,Sunday
420,3,0,9,0,1750648831.0,False,IN_SERVICE,1,1,1,,3,0,2025-06-23,00:20:57,Monday
464,15,1,4,0,1750648802.0,False,IN_SERVICE,1,1,1,,15,0,2025-06-23,00:20:57,Monday
420,3,0,9,0,1750652859.0,False,IN_SERVICE,1,1,1,,3,0,2025-06-23,01:27:45,Monday
464,15,1,4,0,1750652800.0,False,IN_SERVICE,1,1,1,,15,0,2025-06-23,01:27:45,Monday
420,3,0,9,0,1750655612.0,False,IN_SERVICE,1,1,1,,3,0,2025-06-23,02:15:15,Monday
464,15,1,4,0,1750655698.0,False,IN_SERVICE,1,1,1,,15,0,2025-06-23,02:15:15,Monday
420,3,0,9,0,1750659463.0,False,IN_SERVICE,1,1,1,,3,0,2025-06-23,03:19:30,Monday
464,15,1,4,0,1750659495.0,False,IN_SERVICE,1,1,1,,15,0,2025-06-23,03:19:30,Monday
420,3,0,9,0,1750662764.0,False,IN_SERVICE,1,1,1,,3,0,2025-06-23,04:14:29,Monday
464,15,1,4,0,1750662748.0,False,IN_SERVICE,1,1,1,,15,0,2025-06-23,04:14:29,Monday
420,3,0,9,0,1750666620.0,False,IN_SERVICE,1,1,1,,3,0,2025-06-23,05:18:13,Monday
464,15,1,4,0,1750666545.0,False,IN_SERVICE,1,1,1,,15,0,2025-06-23,05:18:13,Monday
420,3,0,9,0,1750670107.0,False,IN_SERVICE,1,1,1,,3,0,2025-06-23,06:15:47,Monday
464,15,1,4,0,1750669980.0,False,IN_SERVICE,1,1,1,,15,0,2025-06-23,06:15:47,Monday
420,4,0,8,0,1750673596.0,False,IN_SERVICE,1,1,1,,4,0,2025-06-23,07:14:31,Monday
464,16,1,3,0,1750673595.0,False,IN_SERVICE,1,1,1,,16,0,2025-06-23,07:14:31,Monday
420,4,0,8,0,1750676905.0,False,IN_SERVICE,1,1,1,,4,0,2025-06-23,08:11:34,Monday
464,16,1,3,0,1750677032.0,False,IN_SERVICE,1,1,1,,16,0,2025-06-23,08:11:34,Monday
420,7,0,5,0,1750681493.0,False,IN_SERVICE,1,1,1,,7,0,2025-06-23,09:25:29,Monday
464,16,1,3,0,1750681387.0,False,IN_SERVICE,1,1,1,,16,0,2025-06-23,09:25:29,Monday
420,6,0,6,0,1750685163.0,False,IN_SERVICE,1,1,1,,6,0,2025-06-23,10:29:12,Monday
464,15,1,4,0,1750685196.0,False,IN_SERVICE,1,1,1,,15,0,2025-06-23,10:29:12,Monday
420,6,0,6,0,1750687916.0,False,IN_SERVICE,1,1,1,,6,0,2025-06-23,11:12:58,Monday
464,18,1,1,0,1750687911.0,False,IN_SERVICE,1,1,1,,18,0,2025-06-23,11:12:58,Monday
420,6,0,6,0,1750691577.0,False,IN_SERVICE,1,1,1,,6,0,2025-06-23,12:13:30,Monday
464,17,1,2,0,1750691534.0,False,IN_SERVICE,1,1,1,,17,0,2025-06-23,12:13:30,Monday
420,3,0,9,0,1750695243.0,False,IN_SERVICE,1,1,1,,3,0,2025-06-23,13:15:37,Monday
464,16,1,3,0,1750695150.0,False,IN_SERVICE,1,1,1,,16,0,2025-06-23,13:15:37,Monday
420,4,0,8,0,1750698543.0,False,IN_SERVICE,1,1,1,,4,0,2025-06-23,14:11:49,Monday
464,16,1,3,0,1750698586.0,False,IN_SERVICE,1,1,1,,16,0,2025-06-23,14:11:49,Monday
420,4,0,8,0,1750702585.0,False,IN_SERVICE,1,1,1,,4,0,2025-06-23,15:17:16,Monday
464,16,1,3,0,1750702568.0,False,IN_SERVICE,1,1,1,,16,0,2025-06-23,15:17:16,Monday
420,5,0,7,0,1750705705.0,False,IN_SERVICE,1,1,1,,5,0,2025-06-23,16:09:47,Monday
464,16,1,3,0,1750705643.0,False,IN_SERVICE,1,1,1,,16,0,2025-06-23,16:09:47,Monday
420,2,0,10,0,1750709562.0,False,IN_SERVICE,1,1,1,,2,0,2025-06-23,17:13:58,Monday
464,16,1,3,0,1750709633.0,False,IN_SERVICE,1,1,1,,16,0,2025-06-23,17:13:58,Monday
420,2,0,10,0,1750713051.0,False,IN_SERVICE,1,1,1,,2,0,2025-06-23,18:11:49,Monday
464,13,1,6,0,1750713069.0,False,IN_SERVICE,1,1,1,,13,0,2025-06-23,18:11:49,Monday
420,2,0,10,0,1750716719.0,False,IN_SERVICE,1,1,1,,2,0,2025-06-23,19:12:24,Monday
464,15,1,4,0,1750716685.0,False,IN_SERVICE,1,1,1,,15,0,2025-06-23,19:12:24,Monday
420,2,0,10,0,1750720017.0,False,IN_SERVICE,1,1,1,,2,0,2025-06-23,20:09:26,Monday
464,15,2,3,0,1750720126.0,False,IN_SERVICE,1,1,1,,15,0,2025-06-23,20:09:26,Monday
420,2,0,10,0,1750726622.0,False,IN_SERVICE,1,1,1,,2,0,2025-06-23,22:00:31,Monday
464,13,2,5,0,1750726641.0,False,IN_SERVICE,1,1,1,,13,0,2025-06-23,22:00:31,Monday
420,2,0,10,0,1750734706.0,False,IN_SERVICE,1,1,1,,2,0,2025-06-24,00:13:51,Tuesday
464,12,2,6,0,1750734780.0,False,IN_SERVICE,1,1,1,,12,0,2025-06-24,00:13:51,Tuesday
420,2,0,10,0,1750738753.0,False,IN_SERVICE,1,1,1,,2,0,2025-06-24,01:22:37,Tuesday
464,12,2,6,0,1750738758.0,False,IN_SERVICE,1,1,1,,12,0,2025-06-24,01:22:37,Tuesday
420,2,0,10,0,1750742050.0,False,IN_SERVICE,1,1,1,,2,0,2025-06-24,02:14:54,Tuesday
464,12,2,6,0,1750742030.0,False,IN_SERVICE,1,1,1,,12,0,2025-06-24,02:14:54,Tuesday
420,2,0,10,0,1750745738.0,False,IN_SERVICE,1,1,1,,2,0,2025-06-24,03:19:07,Tuesday
464,12,2,6,0,1750744764.0,False,IN_SERVICE,1,1,1,,12,0,2025-06-24,03:19:07,Tuesday
420,2,0,10,0,1750749096.0,False,IN_SERVICE,1,1,1,,2,0,2025-06-24,04:13:19,Tuesday
464,12,2,6,0,1750744764.0,False,IN_SERVICE,1,1,1,,12,0,2025-06-24,04:13:19,Tuesday
420,2,0,10,0,1750752985.0,False,IN_SERVICE,1,1,1,,2,0,2025-06-24,05:17:38,Tuesday
464,12,2,6,0,1750752934.0,False,IN_SERVICE,1,1,1,,12,0,2025-06-24,05:17:38,Tuesday
420,2,0,10,0,1750756466.0,False,IN_SERVICE,1,1,1,,2,0,2025-06-24,06:14:42,Tuesday
464,12,2,6,0,1750756368.0,False,IN_SERVICE,1,1,1,,12,0,2025-06-24,06:14:42,Tuesday
420,3,0,9,0,1750759954.0,False,IN_SERVICE,1,1,1,,3,0,2025-06-24,07:13:50,Tuesday
464,12,2,6,0,1750759984.0,False,IN_SERVICE,1,1,1,,12,0,2025-06-24,07:13:50,Tuesday
420,3,0,9,0,1750763447.0,False,IN_SERVICE,1,1,1,,3,0,2025-06-24,08:11:16,Tuesday
464,12,2,6,0,1750763421.0,False,IN_SERVICE,1,1,1,,12,0,2025-06-24,08:11:16,Tuesday
420,1,0,11,0,1750767850.0,False,IN_SERVICE,1,1,1,,1,0,2025-06-24,09:24:34,Tuesday
464,13,2,5,0,1750767764.0,False,IN_SERVICE,1,1,1,,13,0,2025-06-24,09:24:34,Tuesday
420,3,0,9,0,1750771705.0,False,IN_SERVICE,1,1,1,,3,0,2025-06-24,10:28:41,Tuesday
464,13,2,5,0,1750771570.0,False,IN_SERVICE,1,1,1,,13,0,2025-06-24,10:28:41,Tuesday
420,4,0,8,0,1750774271.0,False,IN_SERVICE,1,1,1,,4,0,2025-06-24,11:12:38,Tuesday
464,13,2,5,0,1750774283.0,False,IN_SERVICE,1,1,1,,13,0,2025-06-24,11:12:38,Tuesday
420,3,0,9,0,1750777953.0,False,IN_SERVICE,1,1,1,,3,0,2025-06-24,12:13:37,Tuesday
464,13,2,5,0,1750774825.0,False,IN_SERVICE,1,1,1,,13,0,2025-06-24,12:13:37,Tuesday
420,1,0,11,0,1750781624.0,False,IN_SERVICE,1,1,1,,1,0,2025-06-24,13:15:26,Tuesday
464,13,2,5,0,1750774825.0,False,IN_SERVICE,1,1,1,,13,0,2025-06-24,13:15:26,Tuesday
420,0,1,11,0,1750785105.0,False,IN_SERVICE,1,1,1,,0,0,2025-06-24,14:12:51,Tuesday
464,13,2,5,0,1750774825.0,False,IN_SERVICE,1,1,1,,13,0,2025-06-24,14:12:51,Tuesday
420,2,1,9,0,1750788959.0,False,IN_SERVICE,1,1,1,,2,0,2025-06-24,15:17:26,Tuesday
464,13,2,5,0,1750774825.0,False,IN_SERVICE,1,1,1,,13,0,2025-06-24,15:17:26,Tuesday
420,1,1,10,0,1750792093.0,False,IN_SERVICE,1,1,1,,1,0,2025-06-24,16:09:56,Tuesday
464,13,2,5,0,1750792137.0,False,IN_SERVICE,1,1,1,,13,0,2025-06-24,16:09:56,Tuesday
420,2,1,9,0,1750795950.0,False,IN_SERVICE,1,1,1,,2,0,2025-06-24,17:14:22,Tuesday
464,10,2,8,0,1750795956.0,False,IN_SERVICE,1,1,1,,10,0,2025-06-24,17:14:22,Tuesday
420,1,1,10,0,1750799437.0,False,IN_SERVICE,1,1,1,,1,0,2025-06-24,18:11:43,Tuesday
464,7,2,11,0,1750799395.0,False,IN_SERVICE,1,1,1,,7,0,2025-06-24,18:11:43,Tuesday
420,1,1,10,0,1750802935.0,False,IN_SERVICE,1,1,1,,1,0,2025-06-24,19:11:38,Tuesday
464,7,2,11,0,1750803011.0,False,IN_SERVICE,1,1,1,,7,0,2025-06-24,19:11:38,Tuesday
420,1,1,10,0,1750806614.0,False,IN_SERVICE,1,1,1,,1,0,2025-06-24,20:11:34,Tuesday
464,8,2,10,0,1750806628.0,False,IN_SERVICE,1,1,1,,8,0,2025-06-24,20:11:34,Tuesday
420,1,1,10,0,1750813222.0,False,IN_SERVICE,1,1,1,,1,0,2025-06-24,22:01:06,Tuesday
464,3,2,15,0,1750813237.0,False,IN_SERVICE,1,1,1,,3,0,2025-06-24,22:01:06,Tuesday
420,0,1,11,0,1750821120.0,False,IN_SERVICE,1,1,1,,0,0,2025-06-25,00:14:27,Wednesday
464,3,2,15,0,1750818300.0,False,IN_SERVICE,1,1,1,,3,0,2025-06-25,00:14:27,Wednesday
420,0,1,11,0,1750825339.0,False,IN_SERVICE,1,1,1,,0,0,2025-06-25,01:23:11,Wednesday
464,3,2,15,0,1750825314.0,False,IN_SERVICE,1,1,1,,3,0,2025-06-25,01:23:11,Wednesday
420,0,1,11,0,1750828291.0,False,IN_SERVICE,1,1,1,,0,0,2025-06-25,02:14:26,Wednesday
464,3,2,15,0,1750828389.0,False,IN_SERVICE,1,1,1,,3,0,2025-06-25,02:14:26,Wednesday
420,0,1,11,0,1750832148.0,False,IN_SERVICE,1,1,1,,0,0,2025-06-25,03:19:06,Wednesday
464,3,2,15,0,1750832186.0,False,IN_SERVICE,1,1,1,,3,0,2025-06-25,03:19:06,Wednesday
420,0,1,11,0,1750835456.0,False,IN_SERVICE,1,1,1,,0,0,2025-06-25,04:13:49,Wednesday
464,3,2,15,0,1750835622.0,False,IN_SERVICE,1,1,1,,3,0,2025-06-25,04:13:49,Wednesday
420,0,1,11,0,1750839311.0,False,IN_SERVICE,1,1,1,,0,0,2025-06-25,05:17:49,Wednesday
464,3,2,15,0,1750839426.0,False,IN_SERVICE,1,1,1,,3,0,2025-06-25,05:17:49,Wednesday
420,0,1,11,0,1750842801.0,False,IN_SERVICE,1,1,1,,0,0,2025-06-25,06:14:56,Wednesday
464,3,2,15,0,1750842863.0,False,IN_SERVICE,1,1,1,,3,0,2025-06-25,06:14:56,Wednesday
420,1,1,10,0,1750846290.0,False,IN_SERVICE,1,1,1,,1,0,2025-06-25,07:13:46,Wednesday
464,3,2,15,0,1750846299.0,False,IN_SERVICE,1,1,1,,3,0,2025-06-25,07:13:46,Wednesday
420,2,1,9,0,1750849784.0,False,IN_SERVICE,1,1,1,,2,0,2025-06-25,08:11:21,Wednesday
464,3,2,15,0,1750849734.0,False,IN_SERVICE,1,1,1,,3,0,2025-06-25,08:11:21,Wednesday
420,3,1,8,0,1750854211.0,False,IN_SERVICE,1,1,1,,3,0,2025-06-25,09:24:39,Wednesday
464,4,2,14,0,1750854256.0,False,IN_SERVICE,1,1,1,,4,0,2025-06-25,09:24:39,Wednesday
420,2,1,9,0,1750858069.0,False,IN_SERVICE,1,1,1,,2,0,2025-06-25,10:28:58,Wednesday
464,6,3,11,0,1750858053.0,False,IN_SERVICE,1,1,1,,6,0,2025-06-25,10:28:58,Wednesday
420,3,1,8,0,1750860629.0,False,IN_SERVICE,1,1,1,,3,0,2025-06-25,11:12:52,Wednesday
464,6,3,11,0,1750860591.0,False,IN_SERVICE,1,1,1,,6,0,2025-06-25,11:12:52,Wednesday
420,4,1,7,0,1750864300.0,False,IN_SERVICE,1,1,1,,4,0,2025-06-25,12:13:34,Wednesday
464,6,3,11,0,1750861704.0,False,IN_SERVICE,1,1,1,,6,0,2025-06-25,12:13:34,Wednesday
420,4,1,7,0,1750867976.0,False,IN_SERVICE,1,1,1,,4,0,2025-06-25,13:15:51,Wednesday
464,6,3,11,0,1750861704.0,False,IN_SERVICE,1,1,1,,6,0,2025-06-25,13:15:51,Wednesday
420,4,1,7,0,1750871462.0,False,IN_SERVICE,1,1,1,,4,0,2025-06-25,14:12:22,Wednesday
464,6,3,11,0,1750861704.0,False,IN_SERVICE,1,1,1,,6,0,2025-06-25,14:12:22,Wednesday
420,1,1,10,0,1750875309.0,False,IN_SERVICE,1,1,1,,1,0,2025-06-25,15:17:38,Wednesday
464,6,3,11,0,1750861704.0,False,IN_SERVICE,1,1,1,,6,0,2025-06-25,15:17:38,Wednesday
420,0,1,11,0,1750878430.0,False,IN_SERVICE,1,1,1,,0,0,2025-06-25,16:09:04,Wednesday
464,6,3,11,0,1750861704.0,False,IN_SERVICE,1,1,1,,6,0,2025-06-25,16:09:04,Wednesday
420,2,1,9,0,1750882299.0,False,IN_SERVICE,1,1,1,,2,0,2025-06-25,17:13:49,Wednesday
464,6,3,11,0,1750861704.0,False,IN_SERVICE,1,1,1,,6,0,2025-06-25,17:13:49,Wednesday
420,2,1,9,0,1750885785.0,False,IN_SERVICE,1,1,1,,2,0,2025-06-25,18:11:36,Wednesday
464,6,3,11,0,1750861704.0,False,IN_SERVICE,1,1,1,,6,0,2025-06-25,18:11:36,Wednesday
420,3,1,8,0,1750889451.0,False,IN_SERVICE,1,1,1,,3,0,2025-06-25,19:11:40,Wednesday
464,6,3,11,0,1750861704.0,False,IN_SERVICE,1,1,1,,6,0,2025-06-25,19:11:40,Wednesday
420,2,1,9,0,1750892941.0,False,IN_SERVICE,1,1,1,,2,0,2025-06-25,20:11:41,Wednesday
464,6,3,11,0,1750861704.0,False,IN_SERVICE,1,1,1,,6,0,2025-06-25,20:11:41,Wednesday
420,0,1,11,0,1750899551.0,False,IN_SERVICE,1,1,1,,0,0,2025-06-25,22:00:16,Wednesday
464,6,3,11,0,1750861704.0,False,IN_SERVICE,1,1,1,,6,0,2025-06-25,22:00:16,Wednesday
420,0,1,11,0,1750905968.0,False,IN_SERVICE,1,1,1,,0,0,2025-06-25,23:49:03,Wednesday
464,6,3,11,0,1750861704.0,False,IN_SERVICE,1,1,1,,6,0,2025-06-25,23:49:03,Wednesday
420,0,0,12,0,1750909284.0,False,IN_SERVICE,1,1,1,,0,0,2025-06-26,00:44:35,Thursday
464,15,1,4,0,1750909391.0,False,IN_SERVICE,1,1,1,,15,0,2025-06-26,00:44:35,Thursday
420,0,0,12,0,1750911672.0,False,IN_SERVICE,1,1,1,,0,0,2025-06-26,01:21:58,Thursday
464,15,1,4,0,1750911560.0,False,IN_SERVICE,1,1,1,,15,0,2025-06-26,01:21:58,Thursday
420,0,0,12,0,1750914785.0,False,IN_SERVICE,1,1,1,,0,0,2025-06-26,02:13:37,Thursday
464,15,1,4,0,1750914634.0,False,IN_SERVICE,1,1,1,,15,0,2025-06-26,02:13:37,Thursday
420,0,0,12,0,1750918645.0,False,IN_SERVICE,1,1,1,,0,0,2025-06-26,03:18:36,Thursday
464,15,1,4,0,1750918610.0,False,IN_SERVICE,1,1,1,,15,0,2025-06-26,03:18:36,Thursday
420,0,0,12,0,1750921966.0,False,IN_SERVICE,1,1,1,,0,0,2025-06-26,04:13:20,Thursday
464,15,1,4,0,1750921863.0,False,IN_SERVICE,1,1,1,,15,0,2025-06-26,04:13:20,Thursday
420,0,0,12,0,1750925806.0,False,IN_SERVICE,1,1,1,,0,0,2025-06-26,05:17:09,Thursday
464,15,1,4,0,1750925675.0,False,IN_SERVICE,1,1,1,,15,0,2025-06-26,05:17:09,Thursday
420,0,0,12,0,1750929112.0,False,IN_SERVICE,1,1,1,,0,0,2025-06-26,06:13:55,Thursday
464,15,1,4,0,1750929112.0,False,IN_SERVICE,1,1,1,,15,0,2025-06-26,06:13:55,Thursday
420,0,0,12,0,1750932782.0,False,IN_SERVICE,1,1,1,,0,0,2025-06-26,07:13:42,Thursday
464,15,1,4,0,1750932730.0,False,IN_SERVICE,1,1,1,,15,0,2025-06-26,07:13:42,Thursday
420,1,0,11,0,1750936092.0,False,IN_SERVICE,1,1,1,,1,0,2025-06-26,08:11:05,Thursday
464,15,1,4,0,1750936167.0,False,IN_SERVICE,1,1,1,,15,0,2025-06-26,08:11:05,Thursday
420,2,0,10,0,1750940503.0,False,IN_SERVICE,1,1,1,,2,0,2025-06-26,09:24:11,Thursday
464,15,1,4,0,1750940509.0,False,IN_SERVICE,1,1,1,,15,0,2025-06-26,09:24:11,Thursday
420,2,0,10,0,1750944363.0,False,IN_SERVICE,1,1,1,,2,0,2025-06-26,10:27:30,Thursday
464,16,1,3,0,1750944310.0,False,IN_SERVICE,1,1,1,,16,0,2025-06-26,10:27:30,Thursday
420,3,0,9,0,1750946931.0,False,IN_SERVICE,1,1,1,,3,0,2025-06-26,11:11:51,Thursday
464,17,1,2,0,1750946479.0,False,IN_SERVICE,1,1,1,,17,0,2025-06-26,11:11:51,Thursday
420,2,0,10,0,1750950789.0,False,IN_SERVICE,1,1,1,,2,0,2025-06-26,12:13:22,Thursday
464,17,1,2,0,1750948095.0,False,IN_SERVICE,1,1,1,,17,0,2025-06-26,12:13:22,Thursday
420,1,0,11,0,1750954459.0,False,IN_SERVICE,1,1,1,,1,0,2025-06-26,13:15:31,Thursday
464,17,1,2,0,1750948095.0,False,IN_SERVICE,1,1,1,,17,0,2025-06-26,13:15:31,Thursday
420,2,0,10,0,1750957757.0,False,IN_SERVICE,1,1,1,,2,0,2025-06-26,14:11:18,Thursday
464,17,1,2,0,1750948095.0,False,IN_SERVICE,1,1,1,,17,0,2025-06-26,14:11:18,Thursday
420,2,0,10,0,1750961811.0,False,IN_SERVICE,1,1,1,,2,0,2025-06-26,15:17:17,Thursday
464,17,1,2,0,1750948095.0,False,IN_SERVICE,1,1,1,,17,0,2025-06-26,15:17:17,Thursday
420,1,0,11,0,1750964939.0,False,IN_SERVICE,1,1,1,,1,0,2025-06-26,16:09:29,Thursday
464,17,1,2,0,1750948095.0,False,IN_SERVICE,1,1,1,,17,0,2025-06-26,16:09:29,Thursday
420,2,0,10,0,1750968785.0,False,IN_SERVICE,1,1,1,,2,0,2025-06-26,17:13:36,Thursday
464,17,1,2,0,1750948095.0,False,IN_SERVICE,1,1,1,,17,0,2025-06-26,17:13:36,Thursday
420,1,0,11,0,1750972268.0,False,IN_SERVICE,1,1,1,,1,0,2025-06-26,18:11:47,Thursday
464,15,2,3,0,1750972263.0,False,IN_SERVICE,1,1,1,,15,0,2025-06-26,18:11:47,Thursday
420,1,0,11,0,1750975757.0,False,IN_SERVICE,1,1,1,,1,0,2025-06-26,19:11:40,Thursday
464,15,2,3,0,1750975699.0,False,IN_SERVICE,1,1,1,,15,0,2025-06-26,19:11:40,Thursday
420,1,0,11,0,1750979430.0,False,IN_SERVICE,1,1,1,,1,0,2025-06-26,20:12:07,Thursday
464,15,2,3,0,1750979496.0,False,IN_SERVICE,1,1,1,,15,0,2025-06-26,20:12:07,Thursday
420,0,0,12,0,1750986020.0,False,IN_SERVICE,1,1,1,,0,0,2025-06-26,22:00:56,Thursday
464,13,2,5,0,1750986014.0,False,IN_SERVICE,1,1,1,,13,0,2025-06-26,22:00:56,Thursday
420,0,0,12,0,1750993921.0,False,IN_SERVICE,1,1,1,,0,0,2025-06-27,00:14:11,Friday
464,9,2,9,0,1750993972.0,False,IN_SERVICE,1,1,1,,9,0,2025-06-27,00:14:11,Friday
420,6,0,6,0,1751001075.0,False,IN_SERVICE,1,1,1,,6,0,2025-06-27,02:13:43,Friday
464,3,0,17,0,1751001202.0,False,IN_SERVICE,1,1,1,,3,0,2025-06-27,02:13:43,Friday
420,6,0,6,0,1751002546.0,False,IN_SERVICE,1,1,1,,6,0,2025-06-27,03:18:54,Friday
464,3,0,17,1,1751004995.0,False,IN_SERVICE,1,1,1,,3,0,2025-06-27,03:18:54,Friday
420,6,0,6,0,1751002546.0,False,IN_SERVICE,1,1,1,,6,0,2025-06-27,04:13:08,Friday
464,3,0,17,1,1751008249.0,False,IN_SERVICE,1,1,1,,3,0,2025-06-27,04:13:08,Friday
420,6,0,6,0,1751002546.0,False,IN_SERVICE,1,1,1,,6,0,2025-06-27,05:16:53,Friday
464,3,0,17,1,1751012045.0,False,IN_SERVICE,1,1,1,,3,0,2025-06-27,05:16:53,Friday
420,6,0,6,0,1751002546.0,False,IN_SERVICE,1,1,1,,6,0,2025-06-27,06:13:10,Friday
464,3,0,17,1,1751015482.0,False,IN_SERVICE,1,1,1,,3,0,2025-06-27,06:13:10,Friday
420,6,0,6,0,1751002546.0,False,IN_SERVICE,1,1,1,,6,0,2025-06-27,07:13:20,Friday
464,3,0,17,1,1751019099.0,False,IN_SERVICE,1,1,1,,3,0,2025-06-27,07:13:20,Friday
420,6,0,6,0,1751002546.0,False,IN_SERVICE,1,1,1,,6,0,2025-06-27,08:10:53,Friday
464,2,0,18,1,1751022544.0,False,IN_SERVICE,1,1,1,,2,0,2025-06-27,08:10:53,Friday
420,6,0,6,0,1751002546.0,False,IN_SERVICE,1,1,1,,6,0,2025-06-27,09:23:35,Friday
464,2,0,18,1,1751026891.0,False,IN_SERVICE,1,1,1,,2,0,2025-06-27,09:23:35,Friday
420,6,0,6,0,1751002546.0,False,IN_SERVICE,1,1,1,,6,0,2025-06-27,10:25:41,Friday
464,2,0,18,1,1751030717.0,False,IN_SERVICE,1,1,1,,2,0,2025-06-27,10:25:41,Friday
420,6,0,6,0,1751002546.0,False,IN_SERVICE,1,1,1,,6,0,2025-06-27,11:12:02,Friday
464,2,0,18,1,1751033458.0,False,IN_SERVICE,1,1,1,,2,0,2025-06-27,11:12:02,Friday
420,6,0,6,0,1751002546.0,False,IN_SERVICE,1,1,1,,6,0,2025-06-27,12:12:46,Friday
464,2,0,18,1,1751034181.0,False,IN_SERVICE,1,1,1,,2,0,2025-06-27,12:12:46,Friday
420,6,0,6,0,1751002546.0,False,IN_SERVICE,1,1,1,,6,0,2025-06-27,13:15:29,Friday
464,2,0,18,1,1751034181.0,False,IN_SERVICE,1,1,1,,2,0,2025-06-27,13:15:29,Friday
420,6,0,6,0,1751002546.0,False,IN_SERVICE,1,1,1,,6,0,2025-06-27,14:10:44,Friday
464,2,0,18,1,1751034181.0,False,IN_SERVICE,1,1,1,,2,0,2025-06-27,14:10:44,Friday
420,6,0,6,0,1751002546.0,False,IN_SERVICE,1,1,1,,6,0,2025-06-27,15:16:55,Friday
464,2,0,18,1,1751034181.0,False,IN_SERVICE,1,1,1,,2,0,2025-06-27,15:16:55,Friday
420,6,0,6,0,1751002546.0,False,IN_SERVICE,1,1,1,,6,0,2025-06-27,16:09:36,Friday
464,2,0,18,1,1751034181.0,False,IN_SERVICE,1,1,1,,2,0,2025-06-27,16:09:36,Friday
